,Himmelblau_solution_pso_0,Himmelblau_solution_de_0,Himmelblau_solution_ga_0,Himmelblau_solution_pso_1,Himmelblau_solution_de_1,Himmelblau_solution_ga_1,Himmelblau_solution_pso_2,Himmelblau_solution_de_2,Himmelblau_solution_ga_2,Himmelblau_solution_pso_3,Himmelblau_solution_de_3,Himmelblau_solution_ga_3,Himmelblau_solution_pso_4,Himmelblau_solution_de_4,Himmelblau_solution_ga_4,Himmelblau_solution_pso_5,Himmelblau_solution_de_5,Himmelblau_solution_ga_5,Himmelblau_solution_pso_6,Himmelblau_solution_de_6,Himmelblau_solution_ga_6,Himmelblau_solution_pso_7,Himmelblau_solution_de_7,Himmelblau_solution_ga_7,Himmelblau_solution_pso_8,Himmelblau_solution_de_8,Himmelblau_solution_ga_8,Himmelblau_solution_pso_9,Himmelblau_solution_de_9,Himmelblau_solution_ga_9,Himmelblau_solution_pso_10,Himmelblau_solution_de_10,Himmelblau_solution_ga_10,Himmelblau_solution_pso_11,Himmelblau_solution_de_11,Himmelblau_solution_ga_11,Himmelblau_solution_pso_12,Himmelblau_solution_de_12,Himmelblau_solution_ga_12,Himmelblau_solution_pso_13,Himmelblau_solution_de_13,Himmelblau_solution_ga_13,Himmelblau_solution_pso_14,Himmelblau_solution_de_14,Himmelblau_solution_ga_14,Himmelblau_solution_pso_15,Himmelblau_solution_de_15,Himmelblau_solution_ga_15,Himmelblau_solution_pso_16,Himmelblau_solution_de_16,Himmelblau_solution_ga_16,Himmelblau_solution_pso_17,Himmelblau_solution_de_17,Himmelblau_solution_ga_17,Himmelblau_solution_pso_18,Himmelblau_solution_de_18,Himmelblau_solution_ga_18,Himmelblau_solution_pso_19,Himmelblau_solution_de_19,Himmelblau_solution_ga_19,Himmelblau_solution_pso_20,Himmelblau_solution_de_20,Himmelblau_solution_ga_20,Himmelblau_solution_pso_21,Himmelblau_solution_de_21,Himmelblau_solution_ga_21,Himmelblau_solution_pso_22,Himmelblau_solution_de_22,Himmelblau_solution_ga_22,Himmelblau_solution_pso_23,Himmelblau_solution_de_23,Himmelblau_solution_ga_23,Himmelblau_solution_pso_24,Himmelblau_solution_de_24,Himmelblau_solution_ga_24,Himmelblau_solution_pso_25,Himmelblau_solution_de_25,Himmelblau_solution_ga_25,Himmelblau_solution_pso_26,Himmelblau_solution_de_26,Himmelblau_solution_ga_26,Himmelblau_solution_pso_27,Himmelblau_solution_de_27,Himmelblau_solution_ga_27,Himmelblau_solution_pso_28,Himmelblau_solution_de_28,Himmelblau_solution_ga_28,Himmelblau_solution_pso_29,Himmelblau_solution_de_29,Himmelblau_solution_ga_29
10,-29099.639000934338,-29238.0900416687,-27783.40244379949,-29344.30526332101,-29002.64860580168,-29073.47770697764,-29331.9984082159,-29153.81666447379,-29260.78375731947,-29738.466512796942,-29019.464148219675,-28114.57910421642,-29369.97166649012,-29340.227671792258,-27422.88816000438,-30075.888047710047,-29041.631054681355,-28163.977857340844,-29701.479686719467,-29230.321768458227,-29071.71404041686,-28499.021142647976,-29306.402336237566,-28490.58285125489,-29441.162851666533,-29497.485948340945,-28720.9679675128,-29705.35626011933,-29198.31510709377,-28281.659133615067,-30139.472746447962,-29493.215094030485,-29454.519538396893,-29154.11192980695,-29267.979749118444,-28239.097299651712,-29406.870357733915,-28761.43292013772,-29565.458638598466,-30038.36340264875,-29348.09980728203,-28291.613520072446,-29703.37384408736,-30084.124123824353,-29390.618829172752,-29937.083339715387,-29758.19780522576,-30163.965610898107,-28630.376685460993,-28339.238441536174,-28097.957958223546,-29613.411558984648,-29633.155342827566,-27935.224030336132,-29664.55413366384,-29181.096294376184,-29859.76521109304,-29609.299202093433,-29613.258494306203,-28410.0837927525,-29200.75452847113,-28388.33080751278,-28521.8126245996,-29587.949449523,-29121.54746866223,-28354.607471890966,-30501.801434162793,-28690.954721664864,-29376.994567456797,-29399.734406388823,-29191.39797103824,-29256.932853523096,-29759.603440034913,-28977.56922489049,-27578.59785727375,-28074.374998909934,-29384.23847640521,-29603.322635913188,-29209.14136974085,-29284.65798399614,-29499.88689681167,-29789.883113500717,-29460.537857833966,-28116.67880712443,-30120.007934163423,-29350.166586771193,-28612.076273742427,-29753.786616601035,-29090.855659791145,-27565.656624343188
11,-29099.639000934338,-29238.0900416687,-27783.402448287772,-29394.956852564148,-29002.64860580168,-29073.47770697764,-29673.76704500104,-29153.81666447379,-29260.78375731947,-29738.466512796942,-29019.464148219675,-28114.579126859906,-29691.55161162689,-29340.227671792258,-27422.888242578658,-30075.888047710047,-29041.631054681355,-28163.977857340844,-29701.479686719467,-29230.321768458227,-29071.71404041686,-28499.021142647976,-29306.402336237566,-28490.58285125489,-29441.162851666533,-29497.485948340945,-28720.9679675128,-29705.35626011933,-29198.31510709377,-28281.659133615067,-30139.472746447962,-29493.215094030485,-29454.519538396893,-29223.863493393117,-29267.979749118444,-28239.097299651712,-29406.870357733915,-29668.197078076868,-29565.458638598466,-30038.36340264875,-29348.09980728203,-28291.613558346005,-29703.37384408736,-30084.124123824353,-29390.618829172752,-29937.083339715387,-29758.19780522576,-30163.96561548782,-28630.376685460993,-28339.238441536174,-28097.957958223546,-29613.411558984648,-29633.155342827566,-27945.818743307544,-29664.55413366384,-29181.096294376184,-29859.76521109304,-29609.299202093433,-29613.258494306203,-28410.0837927525,-29200.75452847113,-29452.51925924708,-28521.8126245996,-29587.949449523,-29121.54746866223,-28354.607471890966,-30539.966532695114,-28690.954721664864,-29377.164166370487,-29399.734406388823,-29191.39797103824,-29256.932853523096,-29759.603440034913,-29601.71598196848,-27601.493962636097,-28074.374998909934,-29384.23847640521,-29608.890889080183,-29582.065626328702,-29284.65798399614,-29499.88691139051,-29947.13711289862,-29460.537857833966,-28116.67880712443,-30120.007934163423,-29350.166586771193,-28612.076273742427,-29753.786616601035,-29090.855659791145,-27565.656637727992
12,-29223.3713887697,-29238.0900416687,-27783.4237819157,-29394.956852564148,-29002.64860580168,-29073.48127945196,-29673.76704500104,-29153.81666447379,-29260.78375731947,-29738.466512796942,-29250.415946882884,-28114.579126859906,-29691.55161162689,-29340.227671792258,-27422.888242578658,-30165.92252633434,-29041.631054681355,-28163.978888515485,-29701.479686719467,-29230.321768458227,-29071.71404041686,-28499.021142647976,-29306.402336237566,-28490.819344581312,-29459.217900791173,-29497.485948340945,-28720.970588122793,-29705.35626011933,-29198.31510709377,-28281.659133615067,-30139.472746447962,-29493.215094030485,-29454.519538396893,-29295.449987426204,-29267.979749118444,-28239.182491394065,-29406.870357733915,-29668.197078076868,-29565.45999094099,-30038.36340264875,-29348.09980728203,-28291.613558346005,-29703.37384408736,-30084.124123824353,-29390.618829172752,-29943.764423643977,-29758.19780522576,-30165.81648465233,-28630.376685460993,-28339.238441536174,-28127.094939907915,-29682.298282828306,-29633.155342827566,-27945.82272621466,-29711.54382976902,-29181.096294376184,-29859.76521109304,-29609.299202093433,-29613.258494306203,-28410.0837927525,-29200.974011454764,-29452.51925924708,-28521.8126245996,-29587.949449523,-29121.54746866223,-28354.607497443845,-30539.966532695114,-28690.954721664864,-29377.164317340576,-29399.734406388823,-29191.39797103824,-29256.932853523096,-29759.603440034913,-29601.71598196848,-27601.493962636097,-28074.374998909934,-29521.41337515865,-29608.890889080183,-29582.065626328702,-29373.77126579549,-29499.88689681167,-29947.13711289862,-29460.537857833966,-28116.67908551447,-30120.007934163423,-29350.166586771193,-28612.076273742427,-29809.014794348263,-29090.855659791145,-27565.656637727992
13,-29223.3713887697,-29238.0900416687,-27783.423786403982,-29394.956852564148,-29261.948069185433,-29073.48127945196,-29673.76704500104,-29153.81666447379,-29260.78375731947,-29738.466512796942,-29250.415946882884,-28114.579126859906,-29691.55161162689,-29340.227671792258,-27434.08695107307,-30165.92252633434,-29041.631054681355,-28163.977857340844,-29701.479686719467,-29230.321768458227,-29071.723283891115,-28499.021142647976,-29306.402336237566,-28490.8193683345,-29503.678263969894,-29497.485948340945,-28720.970588122793,-29864.697314480836,-29198.31510709377,-28281.672553634795,-30139.472746447962,-29493.215094030485,-29454.519538396893,-29310.522283902836,-29499.548461933944,-28239.182491394065,-29406.870357733915,-29668.197078076868,-29565.45999094099,-30043.877773469867,-29348.09980728203,-28291.613558346005,-29770.230125458333,-30084.124123824353,-29390.618833714543,-30092.820180706927,-29758.19780522576,-30165.81648465233,-28630.376685460993,-28339.238441536174,-28127.094939907915,-29682.298282828306,-29633.155342827566,-27945.82272621466,-29789.07375219701,-29181.096294376184,-29859.76521109304,-29609.299202093433,-29613.258494306203,-28410.0837927525,-29200.974011454764,-29452.51925924708,-28521.81264659391,-29587.949449523,-29121.54746866223,-28354.607497443845,-30539.966532695114,-29250.6444160141,-29377.1663432618,-29399.734406388823,-29191.39797103824,-29256.932853523096,-29759.603440034913,-29601.71598196848,-27601.493962636097,-28074.374998909934,-29715.64587914492,-29608.890889080183,-29582.065626328702,-29373.77126579549,-29499.88689681167,-30005.001793827916,-29460.537857833966,-28116.67908551447,-30131.9708596441,-29350.166586771193,-28612.076273742427,-29809.014794348263,-29193.599117431906,-27565.65664218959
14,-29223.3713887697,-29238.0900416687,-27783.431213481832,-29401.522677638954,-29297.484507753346,-29073.48127945196,-29783.36455180388,-29153.81666447379,-29260.78375731947,-29738.466512796942,-29250.415946882884,-28114.579126859906,-29691.55161162689,-29340.227671792258,-27434.08695107307,-30165.92252633434,-29041.631054681355,-28163.978042423478,-29701.479686719467,-29639.343973149524,-29071.723283891115,-28499.021142647976,-29306.402336237566,-28490.8193683345,-29503.678263969894,-29497.485948340945,-28720.970588122793,-29864.697314480836,-29198.31510709377,-28281.672553634795,-30139.472746447962,-29493.215094030485,-29454.52062863203,-29330.78300576722,-29601.99764044925,-28239.182491394065,-29406.870357733915,-29668.197078076868,-29565.4633955118,-30069.078815341534,-29348.09980728203,-28294.997209063116,-29887.854367149586,-30084.124123824353,-29390.618833714543,-30092.820180706927,-29758.19780522576,-30165.81648465233,-28630.376685460993,-28595.37068314999,-28177.65902850775,-29730.010041543876,-29633.155342827566,-27945.82272621466,-29789.07375219701,-29181.096294376184,-29859.76521109304,-29609.299202093433,-29613.258494306203,-28410.0837927525,-29200.974011454764,-29452.51925924708,-28525.558244055417,-29587.949449523,-29121.54746866223,-28354.607957395674,-30539.966532695114,-29250.6444160141,-29389.46159483363,-29399.734406388823,-29217.862629939234,-29256.932853523096,-29759.88884675979,-29601.71598196848,-27601.493962636097,-28074.374998909934,-29715.64587914492,-29615.886318427023,-29615.828514729896,-29373.77126579549,-29499.886919800276,-30005.09538741286,-29460.537857833966,-28116.67908551447,-30131.9708596441,-29369.558246043278,-28612.076273742427,-29809.014794348263,-29193.599117431906,-27565.65664218959
15,-29360.527017269334,-29238.0900416687,-27783.431213481832,-29401.522677638954,-29297.484507753346,-29076.338115651197,-29783.36455180388,-29153.81666447379,-29260.78375731947,-29738.466512796942,-29673.161604821944,-28114.583053240414,-29691.55161162689,-29510.083247339848,-27547.252031143682,-30165.92252633434,-29041.631054681355,-28163.978042423478,-29701.479686719467,-29639.343973149524,-29071.72330095504,-28499.021142647976,-29306.402336237566,-28490.82937733482,-29503.678263969894,-29528.593122126345,-28720.970588122793,-29864.697314480836,-29252.398181220153,-28281.672553634795,-30139.472746447962,-29493.215094030485,-29454.52062863203,-29330.78300576722,-29601.99764044925,-28239.182491394065,-29406.870357733915,-29668.197078076868,-29565.4633955118,-30069.078815341534,-29348.09980728203,-28294.997209063116,-29887.854367149586,-30084.124123824353,-29390.623585739842,-30092.820180706927,-29758.19780522576,-30171.888672862835,-28630.376685460993,-28595.37068314999,-28206.79601019212,-29730.010041543876,-29633.155342827566,-27945.81878776178,-29789.07375219701,-29181.096294376184,-29859.76521109304,-29693.00016550879,-29613.258494306203,-28410.0837927525,-29200.974011454764,-29452.51925924708,-28525.558244055417,-29587.949449523,-29121.54746866223,-28354.607957395674,-30539.966532695114,-29250.6444160141,-29389.46376701982,-29399.734406388823,-29393.665997908465,-29256.932853523096,-29759.88884675979,-29601.71598196848,-27601.493962636097,-28074.374998909934,-29800.284905390425,-29615.886318427023,-29615.828514729896,-29373.77126579549,-29499.886919800276,-30036.117677040398,-29460.537857833966,-28116.67911254961,-30131.9708596441,-29369.558246043278,-28612.076278632456,-29809.014794348263,-29193.599117431906,-27565.65664218959
16,-29360.527017269334,-29238.0900416687,-27783.431213481832,-29407.374430713073,-29297.484507753346,-29073.48127945196,-29900.77625160032,-29153.81666447379,-29260.78375731947,-29738.466512796942,-29673.161604821944,-28114.583053240414,-29691.55161162689,-29510.083247339848,-27547.252031143682,-30165.92252633434,-29041.631054681355,-28163.978042423478,-29701.479686719467,-29712.227664537233,-29071.72330095504,-28499.021142647976,-29306.402336237566,-28490.82937733482,-29617.692508211418,-29528.593122126345,-28720.970670261424,-29864.74797939127,-29425.011902524227,-28281.674026865192,-30139.472746447962,-29493.215094030485,-29454.52062863203,-29330.78300576722,-29601.99764044925,-28259.3017932584,-29406.870357733915,-29668.197078076868,-29565.464747853053,-30069.078815341534,-29348.09980728203,-28294.997209063116,-30046.00657405161,-30084.124123824353,-29390.623585739842,-30092.820180706927,-29758.19780522576,-30171.888672862835,-28658.55138778513,-28595.37068314999,-28206.79601019212,-29730.010041543876,-29633.155342827566,-27945.836260735716,-29789.07375219701,-29181.096294376184,-29859.765287044414,-29693.00016550879,-29613.258494306203,-28410.0837927525,-29237.362248480546,-29452.51925924708,-28525.558244055417,-29587.949449523,-29121.54746866223,-28354.607957395674,-30539.966532695114,-29250.6444160141,-29389.46376701982,-29399.734406388823,-29393.665997908465,-29299.824239479523,-29920.21957390633,-29601.71598196848,-27601.493962636097,-28074.374998909934,-29800.284905390425,-29615.886318427023,-29615.828514729896,-29373.77126579549,-29499.886919800276,-30036.117677040398,-29460.537857833966,-28291.942075456303,-30131.9708596441,-29369.558246043278,-28612.076278632456,-29809.014794348263,-29193.599117431906,-27810.906363872666
17,-29419.053751083156,-29238.0900416687,-27783.431213481832,-29407.374430713073,-29297.484507753346,-29073.48127945196,-30036.69371327461,-29181.812969882754,-29260.78375731947,-29738.466512796942,-29673.161604821944,-28114.583053240414,-29691.55161162689,-29510.083247339848,-27547.252031143682,-30167.702852762573,-29041.631054681355,-28163.978042423478,-29728.58636932969,-29712.227664537233,-29071.72330095504,-28499.021142647976,-29306.402336237566,-28490.82937733482,-29617.692508211418,-29528.593122126345,-28720.970670261424,-29864.74797939127,-29425.011902524227,-28281.674026865192,-30139.472746447962,-29537.542137399578,-29454.52062863203,-29330.78300576722,-29601.99764044925,-28259.3017932584,-29406.870357733915,-29668.197078076868,-29565.464747853053,-30069.078815341534,-29348.09980728203,-28294.997209063116,-30046.00657405161,-30084.124123824353,-29390.62365386673,-30092.820180706927,-29758.19780522576,-30173.73954661706,-28658.55138778513,-28595.37068314999,-28206.79601019212,-29730.010041543876,-29633.155342827566,-27945.836260735716,-29789.07375219701,-29181.096294376184,-29859.765287044414,-29693.00016550879,-29613.258494306203,-28410.0837927525,-29245.010389180927,-29452.51925924708,-28525.558244055417,-29587.949449523,-29121.54746866223,-28354.607957395674,-30539.966532695114,-29250.6444160141,-29389.46376701982,-29399.734406388823,-29547.308828100686,-29299.824239479523,-29930.59462728841,-29601.71598196848,-27601.493962636097,-28079.882719022804,-29828.21147494159,-29615.89918861347,-29634.69634314038,-29373.77126579549,-29499.886919800276,-30036.117677040398,-29460.537857833966,-28291.942075456303,-30131.9708596441,-29651.9345477049,-28612.076278632456,-29809.014794348263,-29193.599117431906,-27810.906363872666
18,-29419.053751083156,-29324.025689091293,-27783.431213481832,-29407.374430713073,-29518.937029639936,-29073.48127945196,-30036.69371327461,-29181.812969882754,-29260.78375731947,-29738.466512796942,-29673.161604821944,-28114.583053240414,-29691.55161162689,-29510.083247339848,-27547.252031143682,-30167.702852762573,-29243.12643779896,-28168.807392771436,-29728.58636932969,-29712.227664537233,-29071.72330095504,-28809.980219798643,-29386.38107215281,-28490.82937733482,-29617.692508211418,-29528.593122126345,-28720.970670261424,-29909.457560837036,-29425.011902524227,-28281.674026865192,-30139.472746447962,-29764.623580886022,-29454.52062863203,-29330.78300576722,-29601.99764044925,-28259.3017932584,-29406.870357733915,-29668.197078076868,-29565.464747853053,-30069.078815341534,-29348.09980728203,-28294.997209063116,-30046.00657405161,-30084.124123824353,-29390.62365386673,-30092.820180706927,-29758.19780522576,-30173.78523558237,-28696.40634067185,-28595.37068314999,-28206.79601019212,-29775.66195347083,-29633.155342827566,-27945.854761273335,-29789.07375219701,-29181.096294376184,-29862.26649982088,-29693.00016550879,-29613.258494306203,-28410.0837927525,-29334.372436874706,-29452.51925924708,-28526.195397775555,-29633.588636268432,-29121.54746866223,-28354.607957395674,-30539.966532695114,-29250.6444160141,-29390.011289946844,-29399.734406388823,-29547.308828100686,-29299.824239479523,-29930.59462728841,-29601.71598196848,-27936.574008089865,-28111.30314754761,-29828.21147494159,-29615.89918861347,-29637.875055680084,-29373.77126579549,-29663.4390946628,-30036.24763688521,-29460.537857833966,-28292.821890325446,-30131.9708596441,-29651.9345477049,-28612.076278632456,-29809.014794348263,-29193.599117431906,-27810.906363872666
19,-29466.85341099523,-29324.025689091293,-27783.431213481832,-29407.374430713073,-29518.937029639936,-29073.48127945196,-30036.69371327461,-29181.812969882754,-29260.78375731947,-29791.273105969332,-29673.161604821944,-28114.583053240414,-29691.55161162689,-29510.083247339848,-27547.252031143682,-30272.953985550485,-29243.12643779896,-28168.807392771436,-29728.58636932969,-29712.227664537233,-29071.72330095504,-28809.980219798643,-29386.38107215281,-28490.82937733482,-29770.99563151815,-29528.593122126345,-28938.015813495957,-29954.005534778582,-29425.011902524227,-28281.674026865192,-30139.472746447962,-29764.623580886022,-29560.35191048595,-29451.616096890208,-29601.99764044925,-28259.3017932584,-29406.870357733915,-29668.197078076868,-29565.464747853053,-30082.210951603825,-29348.09980728203,-28295.19683849022,-30046.00657405161,-30084.124123824353,-29390.624182727814,-30092.820180706927,-29758.19780522576,-30173.78523558237,-28715.026296810487,-28595.37068314999,-28206.79601019212,-29775.66195347083,-29804.583416578495,-27945.854761273335,-29789.07375219701,-29541.580273473817,-29862.26649982088,-29693.00016550879,-29613.258494306203,-28410.0837927525,-29364.632227208836,-29452.51925924708,-28526.195397775555,-29633.588636268432,-29121.54746866223,-28354.607957395674,-30570.036410801593,-29250.6444160141,-29390.011289946844,-29399.734406388823,-29547.308828100686,-29299.824239479523,-29930.59462728841,-29601.71598196848,-27936.574008089865,-28111.30314754761,-29862.925920922586,-29615.89918861347,-29637.875055680084,-29373.77126579549,-29663.4390946628,-30042.882122752904,-29460.537857833966,-28322.825376914567,-30131.9708596441,-29651.9345477049,-28612.076278632456,-29809.014794348263,-29193.599117431906,-27810.906363872666
20,-29466.85341099523,-29324.025689091293,-27783.431213481832,-29407.374430713073,-29518.937029639936,-29073.48127945196,-30036.69371327461,-29181.812969882754,-29260.78398577959,-29887.30128795175,-29673.161604821944,-28114.583053240414,-29691.55161162689,-29510.083247339848,-27547.252031143682,-30272.953985550485,-29243.12643779896,-28168.807392771436,-29728.58636932969,-29712.227664537233,-29071.72330095504,-28809.980219798643,-29386.38107215281,-28490.82937733482,-29770.99563151815,-29528.593122126345,-28938.01581788745,-29954.005534778582,-29439.614731751677,-28281.674026865192,-30139.472746447962,-29764.623580886022,-29560.35191048595,-29451.616096890208,-29601.99764044925,-28259.3017932584,-29406.870357733915,-29711.7484652926,-29565.464747853053,-30082.210951603825,-29348.09980728203,-28295.19683849022,-30054.952382589592,-30084.124123824353,-29390.624250854693,-30139.20835204443,-29758.19780522576,-30173.78523558237,-28715.026296810487,-28712.24850101997,-28206.79601019212,-29847.289157890096,-29804.583416578495,-27945.854761273335,-29853.2496193989,-29541.580273473817,-29862.26649982088,-29693.00016550879,-29613.258494306203,-28410.0837927525,-29410.90688114633,-29452.51925924708,-28526.195397775555,-29633.588636268432,-29121.54746866223,-28354.607957395674,-30570.036410801593,-29250.6444160141,-29389.46376701982,-29399.734406388823,-29547.308828100686,-29299.824239479523,-29930.59462728841,-29601.71598196848,-27936.574008089865,-28111.30314754761,-29862.925920922586,-29615.89918861347,-29637.875055680084,-29373.77126579549,-29663.4390946628,-30042.882122752904,-29469.94459589741,-28322.825376914567,-30131.9708596441,-29651.9345477049,-29005.502264365343,-29809.014794348263,-29193.599117431906,-27810.911207284924
21,-29466.85341099523,-29324.025689091293,-27783.431213481832,-29407.374430713073,-29518.937029639936,-29078.34254244617,-30036.69371327461,-29181.812969882754,-29260.78398577959,-29887.30128795175,-29673.161604821944,-28114.583053240414,-29691.55161162689,-29510.083247339848,-27561.30531948097,-30272.953985550485,-29243.12643779896,-28168.807392771436,-29728.58636932969,-29712.227664537233,-29071.723352146822,-28809.980219798643,-29386.38107215281,-28490.830096833677,-29788.480417369472,-29528.593122126345,-28938.01581788745,-29954.005534778582,-29509.324743422952,-28281.674026865192,-30139.472746447962,-29764.623580886022,-29560.35191048595,-29451.616096890208,-29762.58705818054,-28259.3017932584,-29406.870357733915,-29711.7484652926,-29565.464747853053,-30087.975012485666,-29348.09980728203,-28295.19683849022,-30054.952382589592,-30084.124123824353,-29390.624250854693,-30139.20835204443,-29758.19780522576,-30173.78523558237,-28715.026296810487,-28846.544028765333,-28206.79601019212,-29847.289157890096,-29804.583416578495,-28082.53560464936,-29853.2496193989,-29541.580273473817,-29862.26649982088,-29693.00016550879,-29613.258494306203,-28410.083798209256,-29447.77928071805,-29452.51925924708,-28526.195397775555,-29633.588636268432,-29121.54746866223,-28354.608085160067,-30570.036410801593,-29250.6444160141,-29389.46376701982,-29399.734406388823,-29547.308828100686,-29299.824239479523,-29930.59462728841,-29601.71598196848,-27936.574008089865,-28111.30314754761,-29862.925920922586,-29615.89918861347,-29637.875055680084,-29373.77126579549,-29663.4390946628,-30042.882122752904,-29469.94459589741,-28322.825376914567,-30131.9708596441,-29651.9345477049,-29005.50430665842,-29809.014794348263,-29193.599117431906,-27810.911207284924
22,-29505.145144230642,-29671.40544052498,-27783.431213481832,-29417.70231216229,-29518.937029639936,-29078.34254244617,-30036.69371327461,-29181.812969882754,-29260.78398577959,-29887.30128795175,-29673.161604821944,-28114.58305871829,-29691.55161162689,-29510.083247339848,-27561.30531948097,-30272.953985550485,-29243.12643779896,-28168.807392771436,-29728.58636932969,-29712.227664537233,-29071.73943365141,-28809.980219798643,-29386.38107215281,-28490.830096833677,-29836.07864427231,-29528.593122126345,-28960.050968009593,-29964.080154166666,-29509.324743422952,-28281.674026865192,-30139.472746447962,-29764.623580886022,-29560.351950028158,-29499.83564983264,-29762.58705818054,-28259.3017932584,-29406.870357733915,-29711.7484652926,-29565.464747853053,-30087.975012485666,-29348.09980728203,-28295.19683849022,-30154.76845759278,-30084.124123824353,-29390.624250854693,-30139.20835204443,-29758.19780522576,-30173.78523558237,-28715.026296810487,-28846.544028765333,-28518.728580895895,-29847.289157890096,-29804.583416578495,-28082.53560464936,-29853.2496193989,-29541.580273473817,-29862.26649982088,-29693.00016550879,-30095.649236674013,-28410.083798209256,-29447.77928071805,-29623.402366561793,-28526.195397775555,-29636.95311244994,-29121.54746866223,-28354.608085160067,-30570.036410801593,-29250.6444160141,-29389.575408758697,-29399.734406388823,-29547.308828100686,-29300.100668656993,-29930.59462728841,-29629.090829801353,-28120.258724794192,-28111.30314754761,-29862.925920922586,-29615.89918861347,-29637.875055680084,-29373.77126579549,-29663.4390946628,-30042.882122752904,-29469.94459589741,-28322.825376914567,-30131.9708596441,-29651.9345477049,-29005.50430665842,-29815.719312478854,-29193.599117431906,-27810.911207284924
23,-29505.145144230642,-29784.6021978802,-27783.431213481832,-29417.70231216229,-29518.937029639936,-29078.344273653085,-30036.69371327461,-29446.465911577743,-29260.78398577959,-29887.30128795175,-29673.161604821944,-28114.620352075188,-29691.55161162689,-29510.083247339848,-27561.30531948097,-30272.953985550485,-29243.12643779896,-28168.807392771436,-29735.18172327281,-29768.869997193666,-29071.73943365141,-28809.980219798643,-29394.332980038158,-28490.830096833677,-29836.07864427231,-29528.593122126345,-28960.050968009593,-29964.080154166666,-29509.324743422952,-28281.674026865192,-30139.472746447962,-29764.623580886022,-29560.351950028158,-29504.11717274423,-29762.58705818054,-28259.3017932584,-29406.870357733915,-29711.7484652926,-29565.464747853053,-30087.975012485666,-29348.09980728203,-28295.19683849022,-30237.11720466267,-30084.124123824353,-29390.624250854693,-30139.20835204443,-29758.19780522576,-30173.78523558237,-28770.656310155166,-28904.668282943043,-28518.728580895895,-29847.289157890096,-29804.583416578495,-28082.538265669933,-29853.2496193989,-29541.580273473817,-29862.26649982088,-29693.00016550879,-30095.649236674013,-28410.083798209256,-29447.77928071805,-29623.402366561793,-28526.195397775555,-29636.95311244994,-29121.54746866223,-28354.609021213037,-30602.933987616787,-29250.6444160141,-29389.575408758697,-29406.311949122126,-29547.308828100686,-29300.100668656993,-29930.59462728841,-29629.090829801353,-28120.258724794192,-28111.30314754761,-29862.925920922586,-29615.89918861347,-29637.875055680084,-29373.77126579549,-29663.44110064232,-30048.285669799414,-29469.94459589741,-28322.825376914567,-30139.54235591942,-29651.9345477049,-29005.50430665842,-29826.74211475838,-29193.599117431906,-27810.91167778775
24,-29505.145144230642,-29784.6021978802,-27783.431226946657,-29417.70231216229,-29518.937029639936,-29078.344273653085,-30036.69371327461,-29446.465911577743,-29260.78398577959,-29887.30128795175,-29673.161604821944,-28114.620352075188,-29691.55161162689,-29510.083247339848,-27561.30531948097,-30272.953985550485,-29243.12643779896,-28169.43717090652,-29735.18172327281,-29768.869997193666,-29071.73943365141,-28809.980219798643,-29399.84796244379,-28490.830096833677,-29836.07864427231,-29528.593122126345,-28966.08756233422,-29964.080154166666,-29509.324743422952,-28281.674026865192,-30139.472746447962,-29764.623580886022,-29567.047538694012,-29557.327186353803,-29762.58705818054,-28270.88649283705,-29406.870357733915,-29711.7484652926,-29565.464747853053,-30115.468015820956,-29348.09980728203,-28295.19683849022,-30360.5225100838,-30084.124123824353,-29390.624250854693,-30139.20835204443,-29758.19780522576,-30173.78523558237,-28770.656310155166,-28904.668282943043,-28518.72858530576,-29861.855826917745,-29804.583416578495,-28082.538265669933,-29853.2496193989,-29541.580273473817,-29862.26649982088,-29693.00016550879,-30095.649236674013,-28410.083798209256,-29464.038302558336,-29623.402366561793,-28526.195403348538,-29636.95311244994,-29121.54746866223,-28368.3310098786,-30617.856499162233,-29250.6444160141,-29389.575408758697,-29406.311949122126,-29547.308828100686,-29300.100668656993,-29935.72269571791,-29629.090829801353,-28120.258724794192,-28111.30314754761,-29862.925920922586,-29615.933576413307,-29637.875055680084,-29373.77126579549,-29663.44110064232,-30048.285669799414,-29469.94459589741,-28323.353619175246,-30139.54235591942,-29651.9345477049,-29005.50430665842,-29835.542821295297,-29193.599117431906,-27810.91167778775
